Id,SalePrice
2725,179926.76668894038
1482,174481.4856488747
2763,216449.6547243374
503,260239.2312248311
1584,261148.1872559659
1531,138787.69775503152
2210,165062.7896395598
459,304605.15482051834
556,131354.49058096178
1347,138599.1177712861
1290,66013.34605955544
1388,91958.85112489457
1571,283415.1913941696
2754,213129.20851770494
765,136874.04891065336
2494,116393.1209932586
2870,233394.46679568087
7,211147.80549474395
1114,258347.47897716024
2418,271377.43349069054
291,117561.18172203019
18,316787.7767495244
39,345203.2245078021
1001,237536.65443919774
2442,243123.5684319408
616,130982.77032477713
2680,53332.627461772485
1414,129941.05991204343
289,142393.88680307913
40,241390.77380986267
860,127438.38482356908
409,134623.04272890737
673,142124.30449041526
2427,181115.3965277627
2036,219321.5523472908
2564,143130.75818928058
642,171018.894556672
1008,195254.77534640403
1908,161526.77202558983
2519,200182.79664060863
1369,102052.32227977466
2855,150924.16111785802
712,99242.41489338636
1943,127828.68059078351
1958,134359.05716773812
107,172674.43429147726
2295,223395.6397974684
704,97221.36331425325
676,141284.83728712512
259,185298.25698189854
93,276649.4074071631
106,242616.84009625547
2315,182832.46143147
1050,103582.66029750471
1095,232256.22928191512
2709,155164.107297348
758,145938.81702772033
1496,152115.16679976677
2370,121091.97253024238
2458,285883.65438555693
2733,150884.56402741012
161,280276.0891564694
726,160705.71393946523
845,218330.33547553554
947,251853.68515468348
2232,112139.79014305423
2563,132998.01581290876
2299,148097.5170353302
211,81429.9232245055
605,169837.84582432898
1478,211735.8425786196
2247,270234.6575412734
2274,228032.8128665285
2869,232251.3851980832
967,221896.81708184181
2656,119290.30192964504
667,212988.0564498305
1042,118726.33014882833
2023,159597.80653008682
2447,351207.55328256276
2055,119824.82214099928
2275,273212.416713218
2204,175253.99072569548
1563,262297.72808774293
483,226658.1855563945
796,155816.85415875047
1526,149547.4674961211
2042,124267.73196454422
442,330096.1209017814
1693,301387.9386229967
1468,232199.67243244202
1430,193516.0434374205
2605,173445.82846968772
1529,194246.26585893324
335,140793.17048534355
1287,125049.11066421095
31,104855.83726823826
1785,327807.5218213482
82,179760.79473460442
2620,137506.29672563492
252,191466.59059978742
721,82081.69305531784
2165,203971.33966348626
2316,192687.75352381892
775,126037.22891534845
1558,100336.01333986748
17,213990.64295290544
1022,246944.13797519827
925,125525.44148008969
438,269402.5896658885
1270,134210.01243192854
1272,110225.05275817447
215,141521.5555177029
266,241772.5062748298
2402,279341.9692781435
1250,130743.87163753758
1984,131448.22380285876
1279,130342.83301341091
377,246187.18912014022
1252,135956.53729121355
2156,271749.9626110134
499,314441.9094128934
1374,130670.66071646634
2898,221918.62836574976
401,113507.44254309764
2721,188517.2668765819
2078,258924.57836735705
2589,128232.73777440852
1946,243392.32361959922
1334,114882.81485432395
2781,245920.38430838299
431,360543.4232550103
576,202145.8840513668
1474,225745.4024844706
2254,126139.17105554952
2155,284184.86740926676
885,120395.8669176487
643,131878.49097455805
1944,122268.19835127024
480,218155.9721113959
2845,110711.19201802448
2387,296256.7354197219
2407,206764.87914623608
2527,190540.57320003497
2514,160260.97281013848
629,167161.54288740733
80,224234.16800526917
1876,141558.14939556073
1546,104275.94252595925
2518,193060.11900078814
2347,167677.80215077332
783,219903.3628511734
1322,49513.53773106498
194,93902.24876816593
1770,294137.96340044413
2143,151755.65842731146
1229,224790.98655237522
511,280225.18841255095
46,223986.90171134338
1348,161218.44220023486
2465,194512.39488970742
387,234792.55156653048
873,245125.55058822184
1918,117710.01776696445
2764,248972.74495681032
2184,113389.48182573362
934,155445.92231470803
1920,126033.31077307221
2631,151455.25269537413
1768,457874.756068675
2040,121648.76587605936
1749,227887.98083069603
834,233964.01870889837
1457,241585.11709346808
79,120549.2206550441
2302,111035.95495227142
1817,150325.4792852593
2755,237718.80875239163
359,192253.79475726638
2059,104761.00514719116
2092,264287.14291058347
2516,226777.29906900207
150,91359.42890330125
1656,163565.26507772043
83,95645.5916413561
2411,206497.90202241414
795,70340.36289442677
2312,228052.99986566158
2917,107709.51357425567
1624,191063.2471580895
2215,241275.88245194196
1211,158500.53372585622
1485,183524.83139007748
1024,210394.5109087412
570,215045.54959865648
2874,137069.79433534906
700,149070.8622354153
2756,210663.270361117
2022,165027.72568888872
583,227184.71069946364
2392,346203.86058954033
2424,203530.40311701657
212,94583.87805057334
736,128690.69414740018
1610,175016.81789193157
890,131888.51412148197
467,209602.9230972944
578,212542.06852641358
1747,200416.00043182936
1149,171727.04042019663
2758,252156.04370093334
857,147021.43018935414
2219,250614.0034016848
733,100683.91882396732
2909,113493.68226483325
1798,257013.54837450047
235,125686.5551288603
2366,144175.04816612334
1027,130810.45558733834
1195,153163.6039168531
1303,43423.12691217099
148,204168.01789560303
608,175745.1796039862
2515,207782.13466513835
821,285851.7859013133
2500,261310.9369531726
745,97601.53121588787
741,124231.92251494236
1611,135195.90330120528
2532,123078.17916925023
1081,248678.02979857236
1692,366472.6942497917
2520,189869.5624597352
276,101434.01157944571
1992,127487.55037767015
663,47647.49189709619
418,109444.93679610951
1733,209444.2577124721
2359,155916.67974886054
253,197504.44324723043
1518,179554.09374328481
2035,154908.21258178656
2919,68782.56792259263
1540,231564.71190214198
2120,143522.70008929423
1674,189373.35661123678
256,140891.27883996104
2361,91371.46911504598
978,67985.10317429123
2280,149852.62539669703
2095,244184.4357653841
1709,313912.8038387041
2801,242190.47105506438
1246,116246.04908751976
2373,102157.1912415397
1055,275639.65361775545
2017,129869.92406088671
1099,286004.8168256541
1344,78210.40992815983
835,193298.86251770196
1117,224254.9771941915
2043,99973.88148062605
2085,132222.45818587992
410,151476.85590794336
2650,110571.26595138373
2867,164206.04813370356
1668,106002.72528911654
1161,172891.04028799085
2122,195358.40199245294
2539,140441.23086559854
1047,144349.77022266493
1445,124470.72745563315
541,137418.4358645437
569,224970.95004124232
1276,118274.62356817033
918,149027.4244058857
326,180290.8646639044
1936,130422.93584243527
895,88486.95596325978
257,136957.73574429756
1241,192128.6692525397
1545,114869.09496910655
1189,195922.5572319819
270,163172.34662587446
2066,216620.35638674552
693,111215.98985421105
1259,172011.708556449
2916,158978.20474898763
2321,290835.61351855996
1977,101361.50546646489
1895,152447.7909141813
1240,173235.5054481415
85,153695.2349177424
1823,116916.70287738297
825,290729.5603933748
110,239119.74706688448
697,132955.01365679986
2297,102408.48325905752
1231,139664.45005289876
1355,129343.61991417868
968,345374.47336086316
584,214839.94621500224
1315,144504.5258267952
1606,142278.25872068526
206,103702.68753431257
1685,330685.1686623807
2016,132894.61646895902
869,208890.76321876372
2135,122244.32463554044
2346,193152.79414168466
2430,240135.53398035804
2198,84218.70264704399
2652,111064.09334445423
27,120194.24026449598
241,173191.84556437816
906,131215.81004850898
1506,122825.68246101908
2098,330199.7739056108
1435,223217.11561985972
2213,144315.09811234943
1274,137827.53063688637
743,25511.071205467917
1737,200623.92164810182
2797,279325.1789956371
2185,56814.39809793953
58,178361.01568067132
830,214555.91744628083
808,112400.41011515594
680,139597.96699393107
1153,104411.35318031917
1291,149826.9386262016
1818,164328.64003837277
2161,195272.9408360698
1883,124224.1223645746
350,301129.16852856835
2473,146801.50180104352
295,181945.0853143439
293,212263.43348654194
859,127856.57703211979
288,76493.1850955167
1578,158235.11555720388
102,211600.5641143148
2831,175335.90111679313
1030,161662.4082516329
2551,141171.94719891166
1286,163550.84365663078
958,301381.19668805506
776,118239.45348685505
72,256454.32347263605
2263,251495.117149579
1866,152754.55909531494
2876,61766.06355974611
2146,251333.27271504258
103,182977.34591124192
1500,138857.25898612427
492,188636.61380008428
167,139175.05703492684
2597,117165.12473869164
2685,108679.10247817985
1035,167393.5356241013
1220,53817.21672413444
2602,161239.7652178321
2159,225280.84386791082
695,162484.9227981862
1109,259297.44849106425
640,191244.8178521683
1652,156857.73104874187
2090,147416.9593185806
1188,190669.44391349002
2345,234944.69757596223
1059,349908.9870866387
2751,229645.96611616167
128,218853.0865297262
1523,199894.00035808905
2925,190258.464786218
2145,289229.35190486506
1121,212869.13805041526
566,257554.3297854609
565,240984.18796510957
1331,132975.43203478935
2928,101981.74898595472
156,144986.49485010095
797,156354.03446699676
327,88069.02272306648
2859,145791.946776637
1453,110247.08805421852
1762,317240.3387268261
1868,223480.9973726913
1760,185551.84641087084
1113,250772.3793244563
1812,203105.47321019598
117,148484.0540510541
1142,229269.9708230946
2342,361007.20752932754
927,140605.61552777165
2478,178805.9111052439
655,73640.39212598496
2064,136483.44662862932
369,259339.53350059196
2239,116432.58307970781
2732,210580.39289014917
1653,180926.25131423105
959,196923.38328403686
2395,315738.76949665754
1412,101760.25950822268
271,260929.0448062343
1484,178192.0122523377
1497,168871.92718014374
552,148259.15446064
2,124220.57459342238
1855,302034.6522189982
4,270326.1581600303
2292,157684.94574338294
134,150014.04715040504
646,108070.15994401906
42,299342.0953335158
532,227718.93809414754
713,81274.71705479837
2561,142294.48699465508
2360,139443.57615049928
1333,124596.54211918489
1407,229893.05982006335
2892,289004.2567711773
574,228697.06504196508
1227,197128.06528411558
2591,231536.89693852956
1476,233217.89005085579
1125,275194.7444588798
1446,149271.77310273607
408,115062.83199672807
1101,286949.5706892109
2251,224412.77647618845
373,190389.94046610015
2554,123875.03021991943
2382,258984.92137277545
1985,84875.65897697622
519,228511.63483976183
1093,205689.5089870161
864,252791.0939651814
2889,139553.0682161112
2308,194388.9285078418
986,158047.5775259215
1302,143665.84533810202
585,152143.1261892835
2708,136451.07603759502
147,124060.49640348899
1441,240968.3056731588
383,204212.98858112653
285,160562.04592978966
181,108581.17719338904
358,200702.71165301048
780,175620.1306127211
258,192693.7588660349
1865,218536.0201020661
692,113769.26977992692
2902,309305.6171668861
508,250165.69568870484
2638,139826.92030314964
36,143437.0509583705
611,167244.66488585668
2281,132401.32105957242
1678,137476.69857733877
1696,383707.79496857105
1557,69919.33769024561
2180,158791.7817117673
1726,217995.1763883158
951,144415.12980951328
267,239387.45268393226
2706,140867.53084157364
2221,245591.48558299989
1357,157135.4995262745
2901,303895.71827300393
347,176491.59382285288
2164,206550.82344359034
1586,301172.1230658435
360,173290.0126203777
1769,232959.80566595602
2617,174059.03665503973
1879,146720.1461905719
991,216568.56307232004
1535,105667.90530117003
1191,145851.0374439794
1579,211062.25424560733
1882,-5175.665491880762
1510,134648.55700468156
2196,163013.41783059377
1845,191591.21915871548
2336,335757.0746535448
942,88158.68117939503
861,121129.0968024637
2555,108358.1777189207
1392,166801.4512971946
2099,264789.76513953134
1543,123878.76196691216
948,278241.5597111172
1239,193564.7266402761
22,195979.71102105067
2796,247760.1732143803
2747,207713.42824140412
92,289955.5393699448
210,182485.8985834758
1858,208253.3787095969
2228,148913.46508026015
447,220861.73890002043
827,264463.1858998706
1649,238729.87332123998
682,119831.06701836394
2698,109225.38721897439
494,169675.38272375255
214,93900.75258430731
2441,242024.65280193984
2679,109679.3574601934
1336,121357.55341433712
465,210426.6894960641
1524,154779.77879410947
2543,119732.69104977683
631,154039.01870282146
2452,296839.1997173571
228,169608.98092031837
126,176907.56058359757
1092,231019.5816612069
1122,208749.20246104884
932,214081.94525833902
1980,89825.91024489813
2171,119830.71594526398
551,156568.42183558346
2768,182979.69683643186
2056,104575.31906138426
1159,325075.9442314967
2645,126959.49966256513
1174,185657.81875861407
2266,229440.0660645545
2462,353257.77149912505
1219,153306.36044318666
2922,168399.29109812216
118,149739.769552302
474,189951.9055810022
2576,148153.7200066623
872,282620.2479202963
1077,216023.15242054843
1536,148215.89011798234
1150,123476.98482780888
2341,296325.23626073
1931,153327.16142901158
2785,123629.47530621388
2538,128073.37884057846
597,216087.25193840705
464,186411.1871613557
233,230149.7439679538
2169,134923.3536511827
2123,179454.39732921883
1867,188063.96207142773
137,246437.63671360826
515,226118.77898886823
933,114155.67803336991
2784,162828.04987351754
972,176661.96117618264
599,176945.75747252023
2614,136960.24496956525
2582,142505.10319929436
1409,193847.0224631966
175,106389.60287549306
352,186801.0576707911
976,91650.7135947966
2134,210769.66520202637
984,111059.62697258875
2396,324765.9549493041
1673,140129.5329083987
404,127702.61347504199
607,191741.32172173975
814,180895.54944505283
868,197768.8332865223
2271,212970.4080672152
1633,226437.0198430543
337,176854.75169825708
2765,185881.82476050034
1746,265144.39261480514
368,296630.69263036904
2806,221934.0000489899
1662,189968.26570557753
1234,240110.54413825367
1373,128792.6297628883
1672,107713.63560027725
1939,126835.43362749957
