Id,SalePrice
890,130512.46001739839
467,199530.61412556973
578,220333.82202266814
1747,207876.5913706057
1149,173337.1631571266
2758,275068.6367598471
857,136657.69732587654
2219,273138.53933051263
733,102863.01735670728
2909,99758.64803626761
1798,263806.64895171265
235,135330.70280365532
2366,134354.29533626398
1027,140738.279505562
1195,136015.58604418414
1303,27713.682066290872
148,187217.7731165334
608,167407.97648426972
2515,199441.49579430724
821,272718.0417209172
2500,284787.6560012057
745,85124.95096333907
741,120542.43367604377
1611,201264.03143481325
2532,119868.49724540029
1081,235374.68748669082
1692,419693.9158970257
2520,195681.6923212778
276,101188.43294177024
1992,132754.49937057745
663,18456.94609289005
418,110509.75179460761
1733,188716.97105817767
2359,156819.4202968049
253,188071.65541649036
1518,163499.06434525523
2035,151406.33275706414
2919,63063.47532739643
1540,226485.79135322472
2120,152351.92855169644
1674,174148.6410355303
256,142190.73261875135
2361,76764.07673383673
978,55198.24832610483
2280,151014.11031118262
2095,252292.76908672124
1709,335938.4651672398
2801,255411.38054999692
1246,108806.78743503478
2373,87721.01314773722
1055,289588.5430682301
2017,125451.02243208908
1099,297164.04449748574
1344,75750.49363183737
835,222525.992050245
1117,224821.44902865667
2043,82790.85658973732
2085,128669.97790981006
410,140767.27457430048
2650,104762.76706871184
2867,183011.483225543
1668,104178.38596049158
1161,164810.0897964861
2122,182191.31682919752
2539,155111.60019997766
1047,135061.11095351324
1445,116187.4465439276
541,144267.25693737896
569,218571.6273786081
1276,112957.56427974501
918,140560.28068006088
326,165849.35931966428
1936,118097.92429115878
895,75787.39413786406
257,147560.73186381534
1241,203193.28539945226
1545,110328.74085352506
1189,196187.93707598606
270,157046.66936378845
2066,231464.58249829014
693,104448.66536475255
1259,171357.20962259514
2916,154064.64996817743
2321,290278.14075187535
1977,97470.29603942126
1895,152821.11336438847
1240,163603.13042745795
85,166672.01678349896
1823,113339.09315427204
825,300651.7859143414
110,230814.92792294588
697,139094.11403561916
2297,119811.41402746277
1231,135629.95917753302
1355,128800.22548561337
968,372431.4389916122
584,229730.54976600714
1315,142219.62388741167
1606,132454.18438083818
206,99104.5420780656
1685,348682.9295642922
2016,125016.51631604214
869,218138.05174132955
2135,125754.95008359302
2346,207996.91625931227
2430,236166.8144940389
2198,91799.91646006808
2652,116609.76539542098
27,111210.89220193544
241,156686.0944958528
906,126512.91802883212
1506,128096.70023907043
2098,357151.6713645467
1435,219859.3067264448
2213,132555.17497596875
1274,134082.0686463555
743,7626.091027776478
1737,188953.47622630856
2797,292848.7484085922
2185,49348.710627903114
58,156389.46325069264
830,207901.76146040024
808,88021.68472376809
680,141533.76171107576
1153,118986.02827134798
1291,148420.86280291202
1818,141225.2694505516
2161,187872.39192390052
1883,112158.02027796643
350,353867.9128461974
2473,155200.2113176069
295,186672.87658750906
293,198623.53502219383
859,121415.63945848389
288,60188.98077123726
1578,138922.08414581124
102,206679.0242181328
2831,166761.07687548146
1030,161308.8919019808
2551,148784.63783910495
1286,145885.26821888168
958,320493.4054606444
776,120064.37771084782
72,251112.65226748507
2263,247796.22311767424
1866,155314.65680831377
2876,45440.05380615583
2146,263278.6984649428
103,172599.02222617934
1500,128148.20696842374
492,207091.67570441499
167,138318.71739517173
2597,109397.96367625988
2685,108939.4539174056
1035,164802.88888230122
1220,47144.51857114179
2602,158341.6284482827
2159,213523.27916434215
695,163398.32691799715
1109,271222.8118478748
640,224181.742488158
1652,159590.33971496962
2090,216051.7945007807
1188,189244.10342725902
2345,262362.9710683009
1059,393607.1844586062
2751,242724.20640209637
128,225153.77149434818
1523,170452.68313682295
2925,206022.98930177858
2145,317094.5249841046
1121,207146.92446310128
566,276301.5454598256
565,254194.35457192204
1331,130112.16996749057
2928,118783.86454754224
156,134473.1455260431
797,142441.5439420242
327,76300.77320681549
2859,176909.25161454207
1453,106737.56795916244
1762,342506.7852649255
1868,209942.3936683685
1760,170509.11221538787
1113,249756.85678000253
1812,213773.49024885308
117,155346.2998166644
1142,223965.7602671743
2342,382561.32588218775
927,136655.8432335968
2478,181080.25171544624
655,59339.440539942065
2064,122336.90231645961
369,272940.95624562044
2239,111440.75809179604
2732,211386.8999916092
1653,186294.0778581355
959,207394.95115410196
2395,331989.3668709777
1412,122144.57946952223
271,257962.84610658482
1484,164517.3191466355
1497,156374.7009979515
552,137582.22654214987
2,134623.31717939867
1855,332861.73286474985
4,280753.3753244587
2292,148093.227790313
134,151710.39496630864
646,106442.31497860022
42,301336.2380769553
532,230519.65771382942
713,58587.103042529605
2561,143734.2313818499
2360,135921.04703554758
1333,116605.20279176203
1407,283626.3813323307
2892,329762.6031805504
574,227697.1185315071
1227,193567.80688965903
2591,241112.9677834278
1476,229995.39839436483
1125,281043.189712147
1446,149814.47280105998
408,104874.23447542952
1101,303854.90352041466
2251,213943.18155572517
373,197310.15745256405
2554,119056.65974725151
2382,276151.66007931915
1985,76512.634901605
519,227660.86429494928
1093,191718.57593434004
864,261291.6281101926
2889,155690.26398008264
2308,224213.76891565634
986,177109.52521097375
1302,150506.68239545423
585,159666.27088512108
2708,138910.4218181929
147,140917.06117042762
1441,244705.3174535615
383,191887.5223229779
285,150321.82864643878
181,108123.8395673064
358,198411.12555942044
780,182339.76542465243
258,189148.6920477841
1865,232013.8054569316
692,116909.78933059855
2902,329959.27044550946
508,260917.6523786778
2638,152050.44916196656
36,133134.6534798986
611,183426.57759265663
2281,157531.37863478763
1678,120250.58223684604
1696,432674.66371192783
1557,62284.91246811458
2180,137983.47626741687
1726,213620.2470371829
951,143241.67993761995
267,235151.85263164845
2706,136135.06500975354
2221,239049.5431714307
1357,178103.3747487314
2901,312445.1597863867
347,167314.8296690635
2164,204451.873752752
1586,307987.39025043475
360,147653.78735949815
1769,242625.1574473161
2617,162618.6240439657
1879,127007.54382265802
991,221715.42102071134
1535,99673.17338173933
1191,136976.45839265635
1579,212842.20965007172
1882,135702.88236276602
1510,115182.5403367427
2196,183600.98621712538
1845,185796.7379969479
2336,354928.1604629967
942,88168.91509735829
861,122372.62835003622
2555,98803.18064362943
1392,179919.65254170776
2099,259969.22944968904
1543,118730.54710127521
948,312963.31649680913
1239,189984.6388543138
22,188920.6421428471
2796,255687.98787243586
2747,208415.28801427264
92,303841.67612312187
210,193234.1302962356
1858,214124.98348136814
2228,153919.37509846612
447,220336.86018853378
827,266094.9987707927
1649,236534.44381231553
682,124821.58844160452
2698,109421.99481669621
494,148732.88310644488
214,82760.90427973472
2441,246225.77426229476
2679,111285.48156349536
1336,104072.5741786363
465,189699.89893356542
1524,141220.1829804889
2543,112079.19013496622
631,160870.38178815303
2452,306909.0146034239
228,162406.28096662564
126,181096.00947408157
1092,234035.79992036056
1122,200006.93463895516
932,231454.45093295607
1980,83908.16567281261
2171,112791.07058068184
551,163383.30269448282
2768,189002.0580123222
2056,95951.17705309932
1159,352818.69814974454
2645,122977.0784382699
1174,174573.4521238233
2266,241986.6199734942
2462,398926.3510834627
1219,147529.3214922609
2922,185170.71190175548
118,148682.30650052117
474,168646.48946422516
2576,164479.63399761522
872,301814.4158576038
1077,210435.076131207
1536,139125.65284970053
1150,104074.77852922317
2341,304553.4008622754
1931,157368.68289822
2785,119804.68112441206
2538,124470.21174954803
597,213696.8059135311
464,193187.46632068185
233,292061.59628734225
2169,141226.859374407
2123,168884.30928621715
1867,190525.49442583707
137,283342.725128951
515,226251.37779506532
933,99503.07947226262
2784,160400.39770838173
972,169782.5195781389
599,160537.39838074194
2614,129689.1869606087
2582,136628.86752058906
1409,198626.28817216988
175,92480.38408814269
352,191085.651125415
976,84878.24630859535
2134,213342.95482762397
984,104825.06335039697
2396,331512.5775778676
1673,134568.7495834108
404,132836.19240813705
607,172575.0973119047
814,166775.6485152285
868,201082.71644818227
2271,201078.24840927846
1633,242776.8088374502
337,151329.16038288586
2765,243431.0548760105
1746,277482.1843380053
368,305699.7417989062
2806,221192.44236386358
1662,195407.9002601588
1234,256897.08517550497
1373,118326.44089277388
1672,103050.630700007
1939,109384.81010325876
